compound_id,success,message
DEC_0315,True,OK
DEC_0703,True,OK
DEC_4409,True,OK
DEC_3531,True,OK
DEC_0518,True,OK
DEC_1947,True,OK
DEC_3690,True,OK
DEC_4584,True,OK
DEC_1404,True,OK
DEC_4770,True,OK
DEC_1049,True,OK
DEC_3576,True,OK
DEC_4294,True,OK
DEC_1459,True,OK
DEC_1470,True,OK
DEC_1937,True,OK
DEC_0796,True,OK
DEC_2680,True,OK
DEC_3199,True,OK
DEC_0397,True,OK
DEC_0707,True,OK
DEC_0344,True,OK
DEC_3726,True,OK
DEC_3268,True,OK
DEC_3370,True,OK
DEC_2803,True,OK
DEC_3432,True,OK
DEC_0695,True,OK
DEC_0673,True,OK
DEC_1460,True,OK
DEC_3235,True,OK
DEC_3775,True,OK
DEC_1891,True,OK
DEC_3773,True,OK
DEC_4578,True,OK
DEC_0984,True,OK
DEC_4611,True,OK
DEC_1656,True,OK
DEC_3877,True,OK
DEC_2182,True,OK
DEC_1850,True,OK
DEC_4112,True,OK
DEC_0481,True,OK
DEC_2607,True,OK
DEC_0158,True,OK
DEC_0453,True,OK
DEC_1776,True,OK
DEC_0383,True,OK
DEC_0482,True,OK
ACT_059,True,OK
DEC_1705,True,OK
DEC_1786,True,OK
DEC_4438,True,OK
DEC_0073,True,OK
DEC_2670,True,OK
DEC_0425,True,OK
DEC_1741,True,OK
DEC_1931,True,OK
DEC_0892,True,OK
DEC_3599,True,OK
DEC_4140,True,OK
DEC_3489,True,OK
DEC_2960,True,OK
DEC_3169,True,OK
DEC_2454,True,OK
DEC_1548,True,OK
DEC_4318,True,OK
DEC_1636,True,OK
DEC_3367,True,OK
DEC_4223,True,OK
DEC_2072,True,OK
DEC_1253,True,OK
DEC_4404,True,OK
DEC_3794,True,OK
DEC_0952,True,OK
DEC_0931,True,OK
DEC_4264,True,OK
DEC_0467,True,OK
DEC_3882,True,OK
DEC_0602,True,OK
DEC_4734,True,OK
DEC_4548,True,OK
DEC_1874,True,OK
DEC_0375,True,OK
DEC_1862,True,OK
DEC_2420,True,OK
DEC_2874,True,OK
DEC_0817,True,OK
DEC_0060,True,OK
DEC_3903,True,OK
DEC_2556,True,OK
ACT_005,True,OK
DEC_4245,True,OK
DEC_4319,True,OK
DEC_1224,True,OK
DEC_2964,True,OK
DEC_4670,True,OK
DEC_1530,True,OK
DEC_4646,True,OK
DEC_2345,True,OK
DEC_0772,True,OK
DEC_4059,True,OK
DEC_1364,True,OK
DEC_4001,True,OK
DEC_2058,True,OK
ACT_027,True,OK
DEC_3617,True,OK
DEC_1196,True,OK
DEC_3462,True,OK
DEC_2305,True,OK
DEC_0814,True,OK
DEC_2687,True,OK
DEC_2086,True,OK
DEC_4299,True,OK
DEC_0839,True,OK
ACT_095,True,OK
DEC_4433,True,OK
DEC_1960,True,OK
DEC_4235,True,OK
DEC_3735,True,OK
DEC_3027,True,OK
DEC_3053,True,OK
DEC_0421,True,OK
DEC_3359,True,OK
DEC_1211,True,OK
DEC_1153,True,OK
DEC_0799,True,OK
DEC_0286,True,OK
DEC_0645,True,OK
DEC_3943,True,OK
DEC_4075,True,OK
DEC_1034,True,OK
DEC_1697,True,OK
DEC_2866,True,OK
DEC_3172,True,OK
DEC_3410,True,OK
DEC_2053,True,OK
DEC_4316,True,OK
DEC_4499,True,OK
DEC_1921,True,OK
DEC_4775,True,OK
DEC_2070,True,OK
DEC_1071,True,OK
DEC_3659,True,OK
DEC_3142,True,OK
DEC_3990,True,OK
DEC_1642,True,OK
DEC_2478,True,OK
DEC_4547,True,OK
DEC_1629,True,OK
DEC_0443,True,OK
DEC_2094,True,OK
DEC_3187,True,OK
DEC_2485,True,OK
DEC_0163,True,OK
DEC_1777,True,OK
DEC_0359,True,OK
DEC_2557,True,OK
DEC_1700,True,OK
DEC_4463,True,OK
DEC_2112,True,OK
DEC_3009,True,OK
DEC_3687,True,OK
DEC_1239,True,OK
DEC_1906,True,OK
DEC_4276,True,OK
DEC_1302,True,OK
DEC_0485,True,OK
DEC_2088,True,OK
DEC_1617,True,OK
DEC_2811,True,OK
DEC_2933,True,OK
DEC_1233,True,OK
DEC_2889,True,OK
DEC_3615,True,OK
DEC_2178,True,OK
DEC_3014,True,OK
DEC_0728,False,Timeout
DEC_1808,True,OK
DEC_0554,True,OK
DEC_2271,True,OK
DEC_1767,True,OK
DEC_0276,True,OK
DEC_0470,True,OK
DEC_1476,True,OK
DEC_4630,True,OK
DEC_2863,True,OK
DEC_2302,True,OK
DEC_4423,True,OK
DEC_0546,True,OK
DEC_3001,True,OK
DEC_0923,True,OK
DEC_4293,True,OK
DEC_3664,True,OK
DEC_0256,True,OK
DEC_2067,True,OK
DEC_2718,True,OK
DEC_2841,True,OK
DEC_0693,True,OK
DEC_3013,True,OK
DEC_0660,True,OK
DEC_0738,True,OK
DEC_2658,True,OK
DEC_1664,True,OK
DEC_1174,True,OK
DEC_2177,True,OK
DEC_2688,True,OK
DEC_3363,True,OK
DEC_1208,True,OK
ACT_054,False,Empty PDBQT
DEC_2179,True,OK
DEC_4728,True,OK
DEC_3580,True,OK
DEC_1706,True,OK
DEC_3337,True,OK
DEC_4365,True,OK
DEC_1529,True,OK
DEC_4498,True,OK
DEC_0118,True,OK
DEC_4040,True,OK
DEC_1806,True,OK
DEC_1692,True,OK
DEC_0668,True,OK
DEC_0145,True,OK
DEC_0161,True,OK
DEC_3357,True,OK
DEC_4738,True,OK
DEC_0613,True,OK
DEC_4368,True,OK
DEC_0740,True,OK
DEC_1044,True,OK
DEC_1729,True,OK
DEC_1907,True,OK
DEC_2154,True,OK
DEC_0105,False,Timeout
DEC_0813,True,OK
